order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,payment_method,rating,review_count,discounted_price,total_revenue
582,2022-05-31,1984,Books,320.97,20,4,Asia,PayPal,2.2,19,256.78,1027.12
583,2022-05-24,6776,Fashion,295.25,10,8,Asia,Credit Card,2.1,595,265.73,2125.84
584,2023-07-23,4676,Home,68.02,10,6,North America,Credit Card,4.7,740,61.22,367.32
585,2022-02-08,4380,Electronics,113.83,10,8,Asia,PayPal,1.7,371,102.45,819.6
586,2022-04-19,9711,Books,162.39,20,1,North America,PayPal,3.3,777,129.91,129.91
587,2023-11-24,9782,Sports,91.8,5,6,Europe,Credit Card,3.2,112,87.21,523.26
588,2022-02-11,2050,Sports,129.43,30,1,North America,Debit Card,4.0,763,90.6,90.6
589,2022-07-05,4633,Fashion,141.12,25,1,Africa,Debit Card,3.0,676,105.84,105.84
590,2023-02-02,7342,Fashion,174.48,15,8,Oceania,Debit Card,2.1,870,148.31,1186.48
591,2022-08-11,1959,Beauty,377.2,5,7,North America,Credit Card,1.7,680,358.34,2508.38
592,2023-09-26,7059,Home,290.24,15,3,North America,UPI,3.5,221,246.7,740.1
593,2022-05-13,9884,Electronics,493.26,25,6,Asia,Credit Card,3.9,920,369.94,2219.64
594,2022-06-12,6655,Sports,213.22,20,9,Europe,PayPal,3.3,304,170.58,1535.22
595,2022-08-03,5473,Fashion,379.39,10,7,South America,PayPal,4.0,703,341.45,2390.15
596,2022-08-23,3946,Electronics,437.02,10,3,Asia,Debit Card,1.6,325,393.32,1179.96
597,2023-10-20,8725,Fashion,342.7,20,6,Europe,Credit Card,4.5,437,274.16,1644.96
598,2023-08-11,1526,Sports,211.81,5,4,South America,Credit Card,3.3,438,201.22,804.88
599,2022-01-09,4224,Electronics,379.26,5,3,Europe,Debit Card,1.5,170,360.3,1080.9
600,2022-03-15,2875,Home,109.8,15,9,Africa,PayPal,2.8,375,93.33,839.97
601,2023-05-07,2763,Fashion,170.5,20,10,Africa,Debit Card,4.4,557,136.4,1364.0
602,2022-09-10,9712,Fashion,277.88,5,2,North America,UPI,4.6,381,263.99,527.98
603,2022-08-18,6797,Electronics,291.95,20,1,North America,Debit Card,2.1,986,233.56,233.56
604,2023-06-03,8099,Home,20.85,25,2,Oceania,Credit Card,3.8,14,15.64,31.28
605,2022-06-23,6109,Electronics,473.11,10,7,Africa,Credit Card,1.4,743,425.8,2980.6
606,2023-10-15,7644,Books,351.35,10,10,North America,Credit Card,1.1,669,316.22,3162.2
607,2022-06-17,1116,Sports,252.89,10,1,South America,Credit Card,3.2,500,227.6,227.6
608,2022-06-19,3433,Books,467.23,20,6,Europe,Debit Card,3.8,646,373.78,2242.68
609,2023-01-28,6463,Beauty,225.16,20,7,Europe,PayPal,4.2,391,180.13,1260.91
610,2023-09-26,1583,Books,490.41,15,9,South America,PayPal,2.4,549,416.85,3751.65
611,2022-07-13,9586,Home,261.02,10,8,North America,Credit Card,1.0,565,234.92,1879.36
612,2023-06-01,4788,Books,66.0,15,6,Africa,Credit Card,2.9,530,56.1,336.6
613,2022-01-29,5167,Beauty,384.75,10,3,North America,Credit Card,1.1,983,346.28,1038.84
614,2022-06-14,9465,Electronics,342.66,15,8,Asia,Credit Card,1.4,492,291.26,2330.08
615,2023-02-26,2389,Books,388.76,15,7,North America,Debit Card,2.3,550,330.45,2313.15
616,2022-12-05,9357,Fashion,476.21,25,3,Asia,Debit Card,2.7,699,357.16,1071.48
617,2023-10-10,7154,Fashion,390.48,15,9,Asia,Credit Card,2.1,385,331.91,2987.19
618,2023-05-11,6420,Fashion,309.55,20,2,North America,Credit Card,3.3,196,247.64,495.28
619,2022-12-31,9920,Beauty,430.08,15,3,Asia,Credit Card,1.2,755,365.57,1096.71
620,2022-12-08,3043,Electronics,339.89,10,2,Europe,Credit Card,1.6,300,305.9,611.8
621,2023-05-15,5197,Sports,209.98,15,1,North America,PayPal,3.8,815,178.48,178.48
622,2023-10-19,4496,Home,443.95,5,4,South America,Credit Card,1.6,547,421.75,1687.0
623,2023-05-26,1778,Home,118.73,30,5,Europe,Debit Card,3.6,727,83.11,415.55
624,2022-11-23,1213,Books,360.17,10,6,Asia,UPI,1.2,731,324.15,1944.9
625,2022-08-05,4762,Fashion,441.97,5,5,Asia,PayPal,2.6,828,419.87,2099.35
626,2022-10-28,7731,Sports,368.35,10,1,Asia,PayPal,1.7,602,331.52,331.52
627,2022-05-12,4117,Beauty,351.66,20,3,North America,PayPal,1.4,308,281.33,843.99
628,2022-03-11,6791,Fashion,378.79,30,1,Europe,Credit Card,3.3,252,265.15,265.15
629,2022-09-09,9783,Fashion,237.88,30,5,Europe,UPI,4.7,8,166.52,832.6
630,2023-02-19,3720,Electronics,438.34,20,5,Asia,PayPal,1.2,768,350.67,1753.35
631,2023-03-21,9905,Beauty,109.68,30,6,South America,Credit Card,2.7,875,76.78,460.68
632,2022-07-01,7047,Fashion,72.42,20,8,Asia,Debit Card,3.8,208,57.94,463.52
633,2022-06-16,9032,Electronics,149.9,5,10,North America,PayPal,2.9,937,142.4,1424.0
634,2022-04-01,1001,Sports,270.47,25,1,North America,Debit Card,4.2,131,202.85,202.85
635,2023-12-15,7368,Books,260.18,10,4,North America,Credit Card,1.7,736,234.16,936.64
636,2023-06-15,2949,Books,412.09,20,10,North America,Credit Card,4.8,709,329.67,3296.7
637,2022-02-08,7732,Home,208.24,10,1,Europe,Debit Card,2.5,980,187.42,187.42
638,2022-05-06,8833,Beauty,247.33,5,9,North America,Credit Card,2.4,654,234.96,2114.64
639,2023-03-27,1917,Fashion,16.55,25,7,North America,UPI,4.5,764,12.41,86.87
640,2022-06-22,4174,Electronics,210.77,5,7,North America,PayPal,3.3,608,200.23,1401.61
641,2023-10-15,8014,Electronics,327.41,30,5,North America,Credit Card,3.1,26,229.19,1145.95
642,2022-08-08,1089,Electronics,17.6,10,7,North America,PayPal,3.9,623,15.84,110.88
643,2023-09-30,2709,Home,147.63,25,2,North America,Debit Card,3.3,454,110.72,221.44
644,2022-02-27,4041,Electronics,111.9,30,4,Europe,Credit Card,1.7,635,78.33,313.32
645,2023-10-22,1105,Electronics,30.57,25,7,Asia,PayPal,3.7,186,22.93,160.51
646,2023-04-21,9619,Electronics,244.84,30,3,North America,PayPal,1.5,484,171.39,514.17
647,2023-04-01,2895,Electronics,99.04,5,2,Europe,UPI,4.2,680,94.09,188.18
648,2022-12-27,7090,Electronics,374.11,20,10,Europe,PayPal,5.0,51,299.29,2992.9
649,2022-01-01,9508,Sports,425.48,10,2,North America,PayPal,2.5,891,382.93,765.86
650,2023-01-22,7082,Books,277.34,15,1,North America,PayPal,2.8,5,235.74,235.74
651,2022-12-14,1634,Sports,491.04,15,5,Europe,Debit Card,1.2,589,417.38,2086.9
652,2022-07-09,2925,Sports,230.73,5,6,Asia,PayPal,1.1,160,219.19,1315.14
653,2023-05-20,3056,Fashion,261.55,10,6,North America,Net Banking,4.7,208,235.4,1412.4
654,2022-07-10,7917,Electronics,494.72,10,9,North America,PayPal,1.5,257,445.25,4007.25
655,2023-05-23,4144,Electronics,123.46,5,4,South America,Credit Card,2.8,205,117.29,469.16
656,2023-01-04,1552,Fashion,471.85,10,1,Europe,Debit Card,4.3,767,424.66,424.66
657,2023-02-13,9907,Electronics,30.99,20,6,North America,UPI,4.6,950,24.79,148.74
658,2022-04-27,6383,Books,228.73,5,5,South America,Credit Card,3.1,11,217.29,1086.45
659,2022-05-14,4911,Fashion,44.3,20,10,South America,Net Banking,3.3,949,35.44,354.4
660,2022-02-27,4389,Sports,367.33,10,6,Europe,Credit Card,3.7,8,330.6,1983.6
661,2023-07-10,9442,Fashion,308.12,5,3,Europe,Credit Card,4.8,409,292.71,878.13
662,2023-11-16,3430,Sports,356.25,10,2,North America,Net Banking,3.4,936,320.62,641.24
663,2023-11-03,1458,Electronics,193.5,5,6,North America,Debit Card,3.2,32,183.82,1102.92
664,2022-06-22,1207,Sports,191.05,10,1,Asia,Credit Card,1.1,984,171.95,171.95
665,2022-05-29,1899,Electronics,32.21,20,7,North America,UPI,1.3,540,25.77,180.39
666,2022-03-21,1021,Books,181.47,20,7,Europe,UPI,3.3,718,145.18,1016.26
667,2022-08-01,9601,Home,465.35,10,10,Africa,Credit Card,4.7,387,418.82,4188.2
668,2022-07-22,1894,Books,195.82,5,7,Oceania,Net Banking,4.5,228,186.03,1302.21
669,2022-08-17,1514,Electronics,417.37,15,10,North America,Debit Card,4.9,640,354.76,3547.6
670,2023-11-07,8294,Beauty,422.74,20,1,Asia,UPI,3.1,767,338.19,338.19
671,2022-08-15,5904,Fashion,192.89,20,4,Europe,Debit Card,4.2,475,154.31,617.24
672,2023-10-21,8867,Electronics,319.67,30,7,South America,UPI,4.4,724,223.77,1566.39
673,2023-06-16,5109,Home,56.73,15,9,Europe,Credit Card,3.6,751,48.22,433.98
674,2023-03-17,8179,Sports,60.8,10,5,North America,Credit Card,2.4,207,54.72,273.6
675,2023-02-06,2560,Home,33.84,5,2,North America,Debit Card,2.9,318,32.15,64.3
676,2022-02-16,2266,Fashion,294.7,30,7,Europe,PayPal,4.4,795,206.29,1444.03
677,2022-08-21,4638,Home,218.77,10,10,Europe,Credit Card,2.2,757,196.89,1968.9
678,2022-11-01,9941,Fashion,278.54,25,1,Asia,UPI,4.7,557,208.91,208.91
679,2023-06-10,4427,Home,265.33,20,7,Asia,PayPal,1.9,617,212.26,1485.82
680,2022-05-23,5780,Beauty,181.6,25,6,Europe,Credit Card,4.0,348,136.2,817.2
681,2023-02-19,2927,Home,341.96,20,7,Europe,Credit Card,3.5,793,273.57,1914.99
682,2023-05-28,3356,Sports,381.67,20,10,North America,Credit Card,4.0,234,305.34,3053.4
683,2023-01-08,5790,Books,17.17,25,3,South America,UPI,2.7,701,12.88,38.64
684,2023-07-20,1306,Home,111.55,25,3,Africa,Credit Card,4.7,44,83.66,250.98
685,2022-09-16,8979,Sports,359.49,10,7,Oceania,Debit Card,3.5,737,323.54,2264.78
686,2023-10-18,4665,Books,199.44,30,2,South America,UPI,2.2,942,139.61,279.22
687,2023-04-16,8057,Sports,334.62,30,1,North America,UPI,3.6,142,234.23,234.23
688,2022-01-12,1661,Fashion,180.01,25,9,North America,Credit Card,2.1,648,135.01,1215.09
689,2022-11-26,5644,Home,201.47,10,9,Asia,Debit Card,2.2,176,181.32,1631.88
690,2022-12-24,9503,Sports,87.75,30,7,Africa,PayPal,2.6,654,61.42,429.94
691,2023-02-12,3920,Home,136.53,10,7,North America,Net Banking,4.4,449,122.88,860.16
692,2023-10-30,9946,Books,306.65,10,3,North America,PayPal,3.0,592,275.98,827.94
693,2023-01-08,7236,Electronics,222.25,20,10,South America,UPI,3.7,82,177.8,1778.0
694,2022-01-08,7078,Electronics,389.41,30,2,North America,Debit Card,2.6,135,272.59,545.18
695,2022-05-02,1352,Beauty,427.77,30,7,Europe,Credit Card,2.1,719,299.44,2096.08
696,2022-12-14,8005,Electronics,275.41,20,9,Asia,Credit Card,4.8,856,220.33,1982.97
697,2023-11-07,1158,Fashion,381.55,25,1,North America,Credit Card,3.4,177,286.16,286.16
698,2022-03-31,1956,Home,160.38,20,4,North America,UPI,4.7,383,128.3,513.2
699,2023-10-10,3071,Electronics,213.34,30,6,Asia,Credit Card,1.8,243,149.34,896.04
700,2023-11-29,9595,Home,359.26,30,7,Asia,Credit Card,1.6,567,251.48,1760.36
701,2022-11-12,4453,Home,199.24,25,10,Oceania,Net Banking,4.4,141,149.43,1494.3
702,2022-06-27,7675,Sports,298.37,20,7,Europe,Credit Card,3.7,457,238.7,1670.9
703,2023-06-24,1955,Electronics,100.83,5,10,North America,Credit Card,1.7,440,95.79,957.9
704,2022-02-10,7295,Electronics,303.89,5,2,Asia,Credit Card,2.1,56,288.7,577.4
705,2023-12-05,2712,Books,432.14,25,4,Asia,UPI,4.2,527,324.1,1296.4
706,2023-05-17,5703,Books,435.63,20,5,North America,UPI,2.8,697,348.5,1742.5
707,2022-05-25,7563,Fashion,364.93,20,1,Asia,Debit Card,3.7,826,291.94,291.94
708,2022-07-20,6631,Fashion,375.42,10,1,North America,Debit Card,2.3,419,337.88,337.88
709,2023-12-25,2394,Home,283.38,30,10,Europe,PayPal,2.5,88,198.37,1983.7
710,2023-04-06,5732,Home,296.49,15,3,North America,PayPal,5.0,609,252.02,756.06
711,2023-07-12,4714,Electronics,75.49,25,10,Europe,Net Banking,2.0,656,56.62,566.2
712,2023-07-01,1529,Sports,227.49,15,3,Europe,PayPal,3.0,8,193.37,580.11
713,2022-09-10,3958,Beauty,230.88,15,8,Asia,UPI,4.4,477,196.25,1570.0
714,2023-01-25,8904,Sports,479.66,25,9,Asia,Credit Card,2.0,215,359.74,3237.66
715,2023-08-17,4591,Home,221.23,20,1,Africa,Credit Card,2.7,685,176.98,176.98
716,2022-09-13,7895,Electronics,279.18,25,2,North America,Credit Card,3.5,735,209.38,418.76
717,2023-12-10,1525,Electronics,271.29,15,10,North America,UPI,2.9,552,230.6,2306.0
718,2023-03-26,7477,Books,322.01,30,2,North America,PayPal,2.8,497,225.41,450.82
719,2022-01-10,1001,Electronics,376.63,30,4,North America,Debit Card,2.5,694,263.64,1054.56
720,2022-08-30,1374,Beauty,120.27,30,2,Asia,Credit Card,3.3,503,84.19,168.38
721,2022-09-08,5648,Sports,269.07,20,7,Asia,Debit Card,3.5,782,215.26,1506.82
722,2022-01-05,3365,Fashion,414.7,5,9,Asia,Net Banking,3.6,699,393.96,3545.64
723,2022-04-29,2525,Electronics,236.93,25,7,North America,UPI,1.3,245,177.7,1243.9
724,2023-01-09,2646,Sports,146.44,30,6,Europe,PayPal,3.5,478,102.51,615.06
725,2022-03-06,1013,Books,330.81,25,10,Europe,PayPal,4.8,309,248.11,2481.1
726,2022-05-26,5599,Electronics,413.65,30,1,North America,Net Banking,3.2,231,289.55,289.55
727,2022-08-12,3278,Sports,40.94,20,10,Asia,PayPal,3.9,383,32.75,327.5
728,2022-08-27,4155,Electronics,390.63,5,9,Oceania,PayPal,3.2,155,371.1,3339.9
729,2022-06-26,9321,Books,412.61,5,5,Europe,Credit Card,4.4,175,391.98,1959.9
730,2022-10-09,4814,Electronics,236.15,30,5,Asia,Credit Card,4.7,848,165.3,826.5
731,2022-03-04,4216,Sports,491.82,20,6,Asia,Debit Card,1.7,115,393.46,2360.76
732,2022-08-05,9219,Electronics,395.49,10,9,North America,Credit Card,2.7,390,355.94,3203.46
733,2023-11-20,3113,Fashion,389.09,25,8,Asia,Net Banking,2.6,311,291.82,2334.56
734,2023-04-06,5356,Electronics,376.44,25,8,Europe,Credit Card,2.6,993,282.33,2258.64
735,2023-09-02,6543,Electronics,83.8,15,8,North America,PayPal,1.5,300,71.23,569.84
736,2022-04-15,5555,Electronics,116.44,20,1,Asia,Debit Card,4.3,18,93.15,93.15
737,2022-04-09,8062,Sports,237.36,15,1,South America,Credit Card,1.1,784,201.76,201.76
738,2023-05-26,4374,Books,139.36,30,8,Europe,Net Banking,3.1,12,97.55,780.4
739,2023-01-20,7430,Sports,213.47,15,5,Europe,Debit Card,3.6,404,181.45,907.25
740,2023-02-09,4466,Books,445.35,5,9,South America,Debit Card,1.8,813,423.08,3807.72
741,2023-06-02,4081,Electronics,413.92,25,2,South America,Credit Card,4.6,704,310.44,620.88
742,2023-04-21,1629,Books,318.72,15,9,Asia,UPI,4.4,232,270.91,2438.19
743,2023-12-10,1269,Electronics,430.48,5,8,North America,Credit Card,2.9,955,408.96,3271.68
744,2023-10-07,6724,Electronics,394.05,20,9,Africa,UPI,2.6,605,315.24,2837.16
745,2023-03-13,6897,Electronics,220.2,15,4,North America,UPI,1.9,990,187.17,748.68
746,2022-01-23,4432,Fashion,108.52,30,1,Asia,PayPal,3.9,730,75.96,75.96
747,2023-07-19,7276,Home,261.96,30,1,North America,PayPal,1.5,278,183.37,183.37
748,2023-11-08,6895,Books,370.75,30,5,Asia,Debit Card,3.7,353,259.52,1297.6
749,2023-12-15,8115,Sports,223.85,25,2,Europe,Credit Card,4.4,999,167.89,335.78
750,2023-04-03,7656,Beauty,336.72,15,8,Europe,PayPal,1.9,303,286.21,2289.68
751,2022-03-24,1575,Fashion,56.22,20,10,Europe,Credit Card,4.5,541,44.98,449.8
752,2022-05-25,8029,Electronics,376.52,15,5,North America,Debit Card,1.1,470,320.04,1600.2
753,2022-03-26,7099,Electronics,408.23,25,5,Asia,Debit Card,4.7,813,306.17,1530.85
754,2022-03-19,4192,Books,356.35,5,2,South America,PayPal,1.5,77,338.53,677.06
755,2023-04-02,4178,Electronics,483.96,25,7,Oceania,Debit Card,3.6,521,362.97,2540.79
756,2022-01-01,7052,Sports,415.06,30,8,North America,Debit Card,2.0,24,290.54,2324.32
757,2022-02-20,3734,Electronics,452.52,5,10,Asia,UPI,4.3,15,429.89,4298.9
758,2023-11-16,7116,Books,467.45,30,1,Asia,UPI,3.0,676,327.21,327.21
759,2023-12-18,4568,Sports,402.66,10,2,Europe,Credit Card,1.5,525,362.39,724.78
760,2023-03-22,3203,Electronics,340.39,25,10,North America,Debit Card,3.3,347,255.29,2552.9
761,2023-03-25,2390,Sports,12.8,25,4,Asia,PayPal,2.6,172,9.6,38.4
762,2023-05-03,2742,Electronics,238.25,20,5,Africa,Net Banking,3.6,869,190.6,953.0
763,2022-02-03,2925,Electronics,289.87,15,2,Asia,UPI,4.5,327,246.39,492.78
764,2022-12-14,1619,Books,158.97,5,1,Europe,Debit Card,2.6,712,151.02,151.02
765,2022-04-05,2274,Fashion,165.87,5,9,Asia,Credit Card,2.2,485,157.58,1418.22
766,2022-03-13,1956,Beauty,480.97,20,1,North America,PayPal,1.1,489,384.78,384.78
767,2023-07-05,2939,Fashion,446.94,20,4,Asia,PayPal,3.3,462,357.55,1430.2
768,2022-06-03,4953,Beauty,426.1,15,2,Asia,Credit Card,2.6,378,362.18,724.36
769,2022-09-07,1968,Electronics,208.95,30,4,North America,Credit Card,2.5,588,146.26,585.04
770,2023-11-05,1281,Books,16.71,15,8,South America,PayPal,1.7,164,14.2,113.6
771,2023-03-14,7262,Books,49.31,25,8,Europe,Credit Card,2.7,372,36.98,295.84
772,2022-04-28,2058,Fashion,162.98,30,9,Oceania,Credit Card,4.9,573,114.09,1026.81
773,2022-11-02,5293,Beauty,17.71,10,5,Europe,Credit Card,2.2,1000,15.94,79.7
774,2022-09-25,6178,Electronics,18.4,15,7,North America,Credit Card,3.4,977,15.64,109.48
775,2022-02-23,7980,Electronics,459.14,20,3,Europe,Debit Card,4.1,424,367.31,1101.93
776,2022-08-24,2229,Fashion,356.02,30,10,Europe,PayPal,4.0,757,249.21,2492.1
777,2023-01-24,5585,Books,161.39,15,4,North America,Credit Card,2.3,477,137.18,548.72
778,2023-02-05,9467,Electronics,75.0,5,10,Asia,Credit Card,3.4,382,71.25,712.5
779,2023-09-16,3740,Books,260.7,10,9,Asia,Credit Card,4.5,155,234.63,2111.67
780,2022-10-30,3289,Sports,12.62,25,10,Asia,Debit Card,1.1,257,9.46,94.6
781,2022-07-26,2239,Electronics,469.82,5,10,North America,Credit Card,2.7,756,446.33,4463.3
782,2022-08-17,6370,Electronics,213.26,5,1,Asia,Debit Card,1.9,674,202.6,202.6
783,2023-08-01,1125,Electronics,207.14,10,2,North America,PayPal,2.6,68,186.43,372.86
784,2022-03-16,8473,Electronics,201.39,25,5,Asia,Credit Card,2.7,344,151.04,755.2
785,2023-03-11,6342,Beauty,43.97,20,3,North America,Credit Card,4.0,277,35.18,105.54
786,2022-04-13,8351,Electronics,322.78,30,2,Africa,Credit Card,1.4,673,225.95,451.9
787,2023-02-26,7638,Books,369.17,25,1,Asia,Debit Card,3.1,391,276.88,276.88
788,2023-12-05,7570,Home,341.3,15,10,Asia,PayPal,3.3,449,290.1,2901.0
789,2022-11-02,4249,Fashion,77.83,5,3,Europe,Credit Card,3.0,259,73.94,221.82
790,2022-04-08,8595,Books,293.63,15,1,North America,Net Banking,3.9,307,249.59,249.59
791,2022-12-01,7294,Beauty,289.05,20,1,Europe,Credit Card,2.5,847,231.24,231.24
792,2023-03-11,7527,Sports,435.52,15,1,South America,PayPal,4.8,95,370.19,370.19
793,2023-03-23,6757,Beauty,195.77,25,8,Africa,Debit Card,2.9,950,146.83,1174.64
794,2022-11-04,2969,Electronics,192.03,15,3,North America,UPI,3.3,464,163.23,489.69
795,2022-09-06,1891,Electronics,313.08,20,1,Asia,Debit Card,4.3,970,250.46,250.46
796,2022-06-15,5470,Fashion,320.21,20,7,Asia,Debit Card,2.1,246,256.17,1793.19
797,2023-04-26,8175,Fashion,239.95,20,10,Asia,PayPal,1.3,733,191.96,1919.6
798,2022-12-01,9320,Sports,227.1,25,3,North America,PayPal,3.8,635,170.32,510.96
799,2023-06-26,7812,Electronics,252.13,20,8,North America,Debit Card,2.9,187,201.7,1613.6
800,2022-04-16,8519,Sports,431.91,5,4,Europe,Credit Card,4.6,774,410.31,1641.24
801,2023-07-17,5612,Home,235.97,20,4,South America,Credit Card,4.9,925,188.78,755.12
802,2022-03-22,2198,Fashion,470.57,15,5,Europe,PayPal,2.6,785,399.98,1999.9
803,2022-05-13,6238,Electronics,256.96,30,6,Europe,Debit Card,2.7,373,179.87,1079.22
804,2022-05-18,7089,Home,475.11,15,7,Africa,Debit Card,2.6,572,403.84,2826.88
805,2022-07-03,7257,Fashion,418.09,30,4,Asia,UPI,2.3,406,292.66,1170.64
806,2023-02-05,8705,Sports,187.59,15,8,South America,PayPal,4.1,408,159.45,1275.6
807,2022-11-26,4719,Electronics,433.18,25,6,Europe,UPI,4.0,125,324.88,1949.28
808,2023-05-23,1302,Fashion,63.93,15,1,North America,PayPal,2.9,337,54.34,54.34
809,2022-03-10,1986,Electronics,463.27,25,1,Africa,PayPal,1.2,341,347.45,347.45
810,2023-06-30,5440,Beauty,319.51,25,9,Europe,Debit Card,2.2,563,239.63,2156.67
811,2022-02-22,5909,Fashion,36.65,20,10,North America,Credit Card,2.2,178,29.32,293.2
812,2023-03-26,4072,Sports,325.69,5,6,Europe,PayPal,4.2,651,309.41,1856.46
813,2022-07-24,4124,Fashion,487.38,30,10,North America,Debit Card,1.4,952,341.17,3411.7
814,2022-05-06,9125,Sports,44.2,20,8,Europe,Net Banking,4.2,839,35.36,282.88
815,2022-02-12,4291,Home,281.8,20,7,South America,Credit Card,3.7,170,225.44,1578.08
816,2022-04-21,5033,Fashion,376.42,25,6,Africa,Credit Card,3.9,39,282.32,1693.92
817,2023-10-25,6105,Fashion,407.03,25,4,Africa,Net Banking,2.7,69,305.27,1221.08
818,2022-07-02,1703,Sports,212.78,30,7,North America,UPI,3.7,236,148.95,1042.65
819,2022-04-05,9133,Electronics,110.04,15,9,Europe,Debit Card,3.4,560,93.53,841.77
820,2023-01-09,1574,Home,30.75,15,10,North America,PayPal,4.1,381,26.14,261.4
821,2023-06-04,6704,Books,294.07,20,10,South America,UPI,2.8,57,235.26,2352.6
822,2022-12-26,8848,Sports,231.93,10,7,Europe,Debit Card,2.9,277,208.74,1461.18
823,2023-11-27,6208,Home,474.88,10,1,Asia,Credit Card,3.6,850,427.39,427.39
824,2022-10-08,7924,Beauty,39.7,15,10,Asia,PayPal,1.4,99,33.75,337.5
825,2022-07-14,4828,Books,345.84,10,9,Europe,PayPal,2.7,916,311.26,2801.34
826,2022-07-14,4230,Electronics,22.23,15,4,Europe,Credit Card,4.9,527,18.9,75.6
827,2023-10-29,1488,Electronics,94.0,25,3,Oceania,PayPal,1.2,325,70.5,211.5
828,2022-04-03,8114,Electronics,232.25,20,4,Oceania,PayPal,2.3,461,185.8,743.2
829,2023-11-03,4173,Electronics,232.89,5,4,Europe,Debit Card,2.3,179,221.25,885.0
830,2022-03-02,2667,Books,345.99,20,10,Europe,UPI,3.5,844,276.79,2767.9
831,2023-09-26,5114,Home,456.0,15,2,Oceania,Debit Card,1.4,574,387.6,775.2
832,2022-02-20,4553,Electronics,323.13,15,1,North America,Credit Card,3.5,119,274.66,274.66
833,2023-02-07,8761,Books,477.23,20,10,Europe,PayPal,1.4,469,381.78,3817.8
834,2022-01-05,2000,Home,441.99,30,1,North America,PayPal,1.4,549,309.39,309.39
835,2023-04-11,2388,Electronics,296.4,15,8,Asia,UPI,3.9,646,251.94,2015.52
836,2023-08-27,6450,Books,418.56,10,2,North America,Debit Card,2.3,455,376.7,753.4
837,2023-11-13,4712,Beauty,324.86,10,10,Europe,Credit Card,4.9,26,292.37,2923.7
838,2023-06-18,2367,Beauty,48.49,15,5,North America,Credit Card,1.1,490,41.22,206.1
839,2023-02-09,9189,Electronics,372.88,15,4,Asia,Debit Card,2.8,8,316.95,1267.8
840,2023-05-28,1454,Books,56.51,30,8,Oceania,Credit Card,1.5,969,39.56,316.48
841,2023-10-07,3772,Sports,301.1,10,2,South America,UPI,2.4,987,270.99,541.98
842,2022-08-21,4726,Electronics,354.29,15,10,South America,Debit Card,5.0,516,301.15,3011.5
843,2023-06-08,8232,Fashion,42.6,15,9,Asia,PayPal,4.6,533,36.21,325.89
844,2022-12-12,5806,Electronics,123.09,30,7,North America,Credit Card,1.2,927,86.16,603.12
845,2022-02-15,3190,Electronics,458.68,30,7,North America,UPI,3.3,149,321.08,2247.56
846,2023-06-30,3875,Electronics,311.99,20,1,Africa,Debit Card,3.6,488,249.59,249.59
847,2022-03-19,6592,Electronics,130.68,30,2,Europe,Credit Card,1.8,25,91.48,182.96
848,2023-12-31,2440,Home,348.43,5,4,North America,Credit Card,1.6,999,331.01,1324.04
849,2022-03-14,9927,Beauty,302.42,10,4,Asia,Credit Card,4.6,655,272.18,1088.72
850,2022-09-06,7059,Electronics,255.77,20,3,Europe,PayPal,4.9,757,204.62,613.86
851,2022-02-16,8010,Home,488.33,5,7,Europe,Credit Card,5.0,931,463.91,3247.37
852,2022-05-01,8117,Sports,344.89,15,8,Oceania,PayPal,4.2,945,293.16,2345.28
853,2022-08-02,3989,Electronics,193.97,15,2,South America,Net Banking,3.7,555,164.87,329.74
854,2022-08-27,7228,Electronics,402.04,20,4,Europe,PayPal,2.4,425,321.63,1286.52
855,2022-02-25,7471,Home,443.45,30,3,Oceania,Credit Card,1.7,293,310.41,931.23
856,2022-12-16,3863,Electronics,71.36,15,2,Asia,Net Banking,1.3,185,60.66,121.32
857,2022-04-17,2177,Sports,108.27,25,6,Asia,Credit Card,3.8,554,81.2,487.2
858,2022-02-17,5760,Electronics,115.95,20,4,North America,Debit Card,4.1,431,92.76,371.04
859,2023-07-27,1011,Beauty,348.69,5,6,North America,PayPal,4.3,604,331.26,1987.56
860,2022-12-03,6252,Books,305.49,20,2,Asia,UPI,4.7,317,244.39,488.78
861,2022-01-26,5399,Books,313.31,10,4,South America,Debit Card,4.5,398,281.98,1127.92
862,2022-09-14,9234,Home,470.98,30,6,Asia,Credit Card,5.0,324,329.69,1978.14
863,2022-01-08,6445,Fashion,390.2,30,5,North America,Debit Card,2.0,565,273.14,1365.7
864,2023-09-17,7570,Fashion,72.69,20,3,North America,Debit Card,4.1,596,58.15,174.45
865,2022-09-10,9212,Fashion,180.28,15,8,South America,Credit Card,3.3,546,153.24,1225.92
866,2023-11-23,1406,Fashion,223.34,15,7,North America,Net Banking,2.0,76,189.84,1328.88
867,2023-12-20,5431,Books,204.02,25,3,Asia,Net Banking,4.9,865,153.02,459.06
868,2022-10-30,6243,Beauty,337.96,25,6,North America,PayPal,4.6,920,253.47,1520.82
869,2023-10-01,7542,Fashion,447.03,30,4,North America,Debit Card,1.5,916,312.92,1251.68
870,2022-02-25,7936,Home,159.97,25,5,Asia,UPI,1.1,709,119.98,599.9
871,2023-12-27,9906,Sports,280.42,5,5,Asia,Net Banking,3.8,486,266.4,1332.0
872,2023-06-10,5146,Beauty,396.81,25,7,Europe,PayPal,3.4,798,297.61,2083.27
